# Logfile created on 2018-01-29 20:39:43 +1100 by logger.rb/54362
I, [2018-01-29T20:44:13.217443 #39358]  INFO -- : (0.000228s) SELECT `webhook_executions`.`id`, `triggered_webhook_id`, `success`, `logs`, `webhook_executions`.`created_at` FROM `webhook_executions` LIMIT 1
I, [2018-01-29T20:44:13.223856 #39358]  INFO -- : (0.000409s) PRAGMA table_info('triggered_webhooks')
I, [2018-01-29T20:44:13.229772 #39358]  INFO -- : (0.000225s) PRAGMA table_info('webhook_events')
I, [2018-01-29T20:44:13.234355 #39358]  INFO -- : (0.000545s) PRAGMA table_info('webhooks')
I, [2018-01-29T20:44:13.238476 #39358]  INFO -- : (0.000203s) PRAGMA table_info('webhook_headers')
I, [2018-01-29T20:44:13.240639 #39358]  INFO -- : (0.000385s) PRAGMA table_info('latest_triggered_webhooks')
I, [2018-01-29T20:44:13.241834 #39358]  INFO -- : (0.000145s) UPDATE `triggered_webhooks` SET `status` = 'failure' WHERE (`status` = 'retrying')
I, [2018-01-29T20:44:13.242134 #39358]  INFO -- : Mounting HAL browser
I, [2018-01-29T20:44:13.242215 #39358]  INFO -- : Mounting UI
I, [2018-01-29T20:44:13.812496 #39358]  INFO -- : Mounting PactBroker::API
I, [2018-01-29T20:44:13.965844 #39358]  INFO -- : (0.000370s) PRAGMA table_info('verifications')
I, [2018-01-29T20:44:20.356887 #39358]  INFO -- : (0.005255s) SELECT `latest_pact_publications_by_consumer_versions`.* FROM `latest_pact_publications_by_consumer_versions` WHERE ((`consumer_name` LIKE 'Zoo App' ESCAPE '\') AND (`provider_name` LIKE 'Animal Service' ESCAPE '\')) ORDER BY `consumer_version_order` DESC LIMIT 1
I, [2018-01-29T20:44:20.358791 #39358]  INFO -- : (0.000280s) SELECT * FROM `tags` WHERE (`tags`.`version_id` = 3)
I, [2018-01-29T20:44:20.360358 #39358]  INFO -- : (0.000485s) SELECT * FROM `pact_versions` WHERE (`pact_versions`.`sha` = '15a22e805caa9d0153b815fc6566a0c03d4a82ae') LIMIT 1
I, [2018-01-29T20:44:20.798464 #39358]  INFO -- : (0.002805s) SELECT `latest_pact_publications_by_consumer_versions`.* FROM `latest_pact_publications_by_consumer_versions` WHERE ((`consumer_name` LIKE 'Zoo App' ESCAPE '\') AND (`provider_name` LIKE 'Animal Service' ESCAPE '\')) ORDER BY `consumer_version_order` DESC LIMIT 1
I, [2018-01-29T20:44:20.800469 #39358]  INFO -- : (0.000298s) SELECT * FROM `tags` WHERE (`tags`.`version_id` = 3)
I, [2018-01-29T20:44:20.804326 #39358]  INFO -- : (0.000502s) SELECT * FROM `pact_versions` WHERE (`pact_versions`.`sha` = '15a22e805caa9d0153b815fc6566a0c03d4a82ae') LIMIT 1
I, [2018-01-29T20:44:20.812986 #39358]  INFO -- : (0.000635s) PRAGMA table_info('latest_verifications')
I, [2018-01-29T20:44:20.819845 #39358]  INFO -- : (0.000812s) SELECT `latest_verifications`.* FROM `latest_verifications` INNER JOIN `all_pact_publications` ON (`all_pact_publications`.`pact_version_id` = `latest_verifications`.`pact_version_id`) WHERE ((`consumer_name` LIKE 'Zoo App' ESCAPE '\') AND (`provider_name` LIKE 'Animal Service' ESCAPE '\')) ORDER BY `all_pact_publications`.`consumer_version_order` DESC, `all_pact_publications`.`revision_number` DESC, `latest_verifications`.`number` DESC LIMIT 1
I, [2018-01-29T20:44:57.975667 #39358]  INFO -- : (0.001243s) SELECT * FROM `pacticipants` WHERE (`name` LIKE 'Animal Service' ESCAPE '\') LIMIT 1
I, [2018-01-29T20:44:57.984222 #39358]  INFO -- : (0.000179s) SELECT * FROM `tags` WHERE (`tags`.`version_id` = 4)
I, [2018-01-29T20:44:57.984959 #39358]  INFO -- : (0.000131s) SELECT * FROM `tags` WHERE (`tags`.`version_id` = 3)
I, [2018-01-29T20:44:57.985301 #39358]  INFO -- : (0.005399s) SELECT * FROM `latest_pact_publications` ORDER BY `consumer_name`, `provider_name`
I, [2018-01-29T20:44:57.989372 #39358]  INFO -- : (0.000816s) SELECT `latest_verifications`.* FROM `latest_verifications` INNER JOIN `all_pact_publications` ON (`all_pact_publications`.`pact_version_id` = `latest_verifications`.`pact_version_id`) WHERE ((`consumer_name` LIKE 'Foo' ESCAPE '\') AND (`provider_name` LIKE 'Bar' ESCAPE '\')) ORDER BY `all_pact_publications`.`consumer_version_order` DESC, `all_pact_publications`.`revision_number` DESC, `latest_verifications`.`number` DESC LIMIT 1
I, [2018-01-29T20:44:57.990512 #39358]  INFO -- : (0.000322s) SELECT * FROM `webhooks` WHERE ((`consumer_id` = 4) AND (`provider_id` = 3))
I, [2018-01-29T20:44:57.992344 #39358]  INFO -- : (0.000573s) SELECT * FROM `latest_triggered_webhooks` WHERE ((`latest_triggered_webhooks`.`consumer_id` = 4) AND (`latest_triggered_webhooks`.`provider_id` = 3)) ORDER BY `id`
I, [2018-01-29T20:44:57.995828 #39358]  INFO -- : (0.000694s) SELECT `latest_verifications`.* FROM `latest_verifications` INNER JOIN `all_pact_publications` ON (`all_pact_publications`.`pact_version_id` = `latest_verifications`.`pact_version_id`) WHERE ((`consumer_name` LIKE 'Zoo App' ESCAPE '\') AND (`provider_name` LIKE 'Animal Service' ESCAPE '\')) ORDER BY `all_pact_publications`.`consumer_version_order` DESC, `all_pact_publications`.`revision_number` DESC, `latest_verifications`.`number` DESC LIMIT 1
I, [2018-01-29T20:44:57.996716 #39358]  INFO -- : (0.000301s) SELECT * FROM `webhooks` WHERE ((`consumer_id` = 2) AND (`provider_id` = 1))
I, [2018-01-29T20:44:57.998075 #39358]  INFO -- : (0.000489s) SELECT * FROM `latest_triggered_webhooks` WHERE ((`latest_triggered_webhooks`.`consumer_id` = 2) AND (`latest_triggered_webhooks`.`provider_id` = 1)) ORDER BY `id`
I, [2018-01-29T20:45:11.191090 #39358]  INFO -- : (0.000849s) SELECT * FROM `pacticipants` WHERE (`name` LIKE 'Zoo App' ESCAPE '\') LIMIT 1
I, [2018-01-29T20:45:11.195281 #39358]  INFO -- : (0.000222s) SELECT * FROM `tags` WHERE (`tags`.`version_id` = 4)
I, [2018-01-29T20:45:11.196041 #39358]  INFO -- : (0.000194s) SELECT * FROM `tags` WHERE (`tags`.`version_id` = 3)
I, [2018-01-29T20:45:11.196353 #39358]  INFO -- : (0.004753s) SELECT * FROM `latest_pact_publications` ORDER BY `consumer_name`, `provider_name`
I, [2018-01-29T20:45:11.198206 #39358]  INFO -- : (0.000798s) SELECT `latest_verifications`.* FROM `latest_verifications` INNER JOIN `all_pact_publications` ON (`all_pact_publications`.`pact_version_id` = `latest_verifications`.`pact_version_id`) WHERE ((`consumer_name` LIKE 'Foo' ESCAPE '\') AND (`provider_name` LIKE 'Bar' ESCAPE '\')) ORDER BY `all_pact_publications`.`consumer_version_order` DESC, `all_pact_publications`.`revision_number` DESC, `latest_verifications`.`number` DESC LIMIT 1
I, [2018-01-29T20:45:11.198975 #39358]  INFO -- : (0.000323s) SELECT * FROM `webhooks` WHERE ((`consumer_id` = 4) AND (`provider_id` = 3))
I, [2018-01-29T20:45:11.199929 #39358]  INFO -- : (0.000417s) SELECT * FROM `latest_triggered_webhooks` WHERE ((`latest_triggered_webhooks`.`consumer_id` = 4) AND (`latest_triggered_webhooks`.`provider_id` = 3)) ORDER BY `id`
I, [2018-01-29T20:45:11.202985 #39358]  INFO -- : (0.002223s) SELECT `latest_verifications`.* FROM `latest_verifications` INNER JOIN `all_pact_publications` ON (`all_pact_publications`.`pact_version_id` = `latest_verifications`.`pact_version_id`) WHERE ((`consumer_name` LIKE 'Zoo App' ESCAPE '\') AND (`provider_name` LIKE 'Animal Service' ESCAPE '\')) ORDER BY `all_pact_publications`.`consumer_version_order` DESC, `all_pact_publications`.`revision_number` DESC, `latest_verifications`.`number` DESC LIMIT 1
I, [2018-01-29T20:45:11.203847 #39358]  INFO -- : (0.000349s) SELECT * FROM `webhooks` WHERE ((`consumer_id` = 2) AND (`provider_id` = 1))
I, [2018-01-29T20:45:11.204971 #39358]  INFO -- : (0.000472s) SELECT * FROM `latest_triggered_webhooks` WHERE ((`latest_triggered_webhooks`.`consumer_id` = 2) AND (`latest_triggered_webhooks`.`provider_id` = 1)) ORDER BY `id`
I, [2018-01-29T20:45:17.955957 #39358]  INFO -- : (0.001245s) SELECT `latest_pact_publications_by_consumer_versions`.* FROM `latest_pact_publications_by_consumer_versions` WHERE ((`consumer_name` LIKE 'Zoo App' ESCAPE '\') AND (`provider_name` LIKE 'Animal Service' ESCAPE '\')) ORDER BY `consumer_version_order` DESC LIMIT 1
I, [2018-01-29T20:45:17.956805 #39358]  INFO -- : (0.000239s) SELECT * FROM `tags` WHERE (`tags`.`version_id` = 3)
I, [2018-01-29T20:45:17.957547 #39358]  INFO -- : (0.000373s) SELECT * FROM `pact_versions` WHERE (`pact_versions`.`sha` = '15a22e805caa9d0153b815fc6566a0c03d4a82ae') LIMIT 1
I, [2018-01-29T20:45:18.403443 #39358]  INFO -- : (0.001236s) SELECT `latest_pact_publications_by_consumer_versions`.* FROM `latest_pact_publications_by_consumer_versions` WHERE ((`consumer_name` LIKE 'Zoo App' ESCAPE '\') AND (`provider_name` LIKE 'Animal Service' ESCAPE '\')) ORDER BY `consumer_version_order` DESC LIMIT 1
I, [2018-01-29T20:45:18.404115 #39358]  INFO -- : (0.000260s) SELECT * FROM `tags` WHERE (`tags`.`version_id` = 3)
I, [2018-01-29T20:45:18.409211 #39358]  INFO -- : (0.004656s) SELECT * FROM `pact_versions` WHERE (`pact_versions`.`sha` = '15a22e805caa9d0153b815fc6566a0c03d4a82ae') LIMIT 1
I, [2018-01-29T20:45:18.411262 #39358]  INFO -- : (0.000853s) SELECT `latest_verifications`.* FROM `latest_verifications` INNER JOIN `all_pact_publications` ON (`all_pact_publications`.`pact_version_id` = `latest_verifications`.`pact_version_id`) WHERE ((`consumer_name` LIKE 'Zoo App' ESCAPE '\') AND (`provider_name` LIKE 'Animal Service' ESCAPE '\')) ORDER BY `all_pact_publications`.`consumer_version_order` DESC, `all_pact_publications`.`revision_number` DESC, `latest_verifications`.`number` DESC LIMIT 1
I, [2018-01-29T20:45:38.963127 #39358]  INFO -- : (0.000557s) SELECT * FROM `pacticipants` WHERE (`name` LIKE 'Bar' ESCAPE '\') LIMIT 1
I, [2018-01-29T20:45:38.966197 #39358]  INFO -- : (0.000151s) SELECT * FROM `tags` WHERE (`tags`.`version_id` = 4)
I, [2018-01-29T20:45:38.970405 #39358]  INFO -- : (0.000269s) SELECT * FROM `tags` WHERE (`tags`.`version_id` = 3)
I, [2018-01-29T20:45:38.970704 #39358]  INFO -- : (0.006349s) SELECT * FROM `latest_pact_publications` ORDER BY `consumer_name`, `provider_name`
I, [2018-01-29T20:45:38.972501 #39358]  INFO -- : (0.000727s) SELECT `latest_verifications`.* FROM `latest_verifications` INNER JOIN `all_pact_publications` ON (`all_pact_publications`.`pact_version_id` = `latest_verifications`.`pact_version_id`) WHERE ((`consumer_name` LIKE 'Foo' ESCAPE '\') AND (`provider_name` LIKE 'Bar' ESCAPE '\')) ORDER BY `all_pact_publications`.`consumer_version_order` DESC, `all_pact_publications`.`revision_number` DESC, `latest_verifications`.`number` DESC LIMIT 1
I, [2018-01-29T20:45:38.974573 #39358]  INFO -- : (0.001446s) SELECT * FROM `webhooks` WHERE ((`consumer_id` = 4) AND (`provider_id` = 3))
I, [2018-01-29T20:45:38.975787 #39358]  INFO -- : (0.000464s) SELECT * FROM `latest_triggered_webhooks` WHERE ((`latest_triggered_webhooks`.`consumer_id` = 4) AND (`latest_triggered_webhooks`.`provider_id` = 3)) ORDER BY `id`
I, [2018-01-29T20:45:38.977365 #39358]  INFO -- : (0.000798s) SELECT `latest_verifications`.* FROM `latest_verifications` INNER JOIN `all_pact_publications` ON (`all_pact_publications`.`pact_version_id` = `latest_verifications`.`pact_version_id`) WHERE ((`consumer_name` LIKE 'Zoo App' ESCAPE '\') AND (`provider_name` LIKE 'Animal Service' ESCAPE '\')) ORDER BY `all_pact_publications`.`consumer_version_order` DESC, `all_pact_publications`.`revision_number` DESC, `latest_verifications`.`number` DESC LIMIT 1
I, [2018-01-29T20:45:38.978087 #39358]  INFO -- : (0.000302s) SELECT * FROM `webhooks` WHERE ((`consumer_id` = 2) AND (`provider_id` = 1))
I, [2018-01-29T20:45:38.979376 #39358]  INFO -- : (0.000535s) SELECT * FROM `latest_triggered_webhooks` WHERE ((`latest_triggered_webhooks`.`consumer_id` = 2) AND (`latest_triggered_webhooks`.`provider_id` = 1)) ORDER BY `id`
I, [2018-01-29T20:45:40.263133 #39358]  INFO -- : (0.000969s) SELECT `latest_pact_publications_by_consumer_versions`.* FROM `latest_pact_publications_by_consumer_versions` WHERE ((`consumer_name` LIKE 'Foo' ESCAPE '\') AND (`provider_name` LIKE 'Bar' ESCAPE '\')) ORDER BY `consumer_version_order` DESC LIMIT 1
I, [2018-01-29T20:45:40.263714 #39358]  INFO -- : (0.000192s) SELECT * FROM `tags` WHERE (`tags`.`version_id` = 4)
I, [2018-01-29T20:45:40.264223 #39358]  INFO -- : (0.000266s) SELECT * FROM `pact_versions` WHERE (`pact_versions`.`sha` = '73cd294d54d900e5ebb313896b1df8d1da8914f9') LIMIT 1
I, [2018-01-29T20:45:40.355045 #39358]  INFO -- : (0.002918s) SELECT `latest_pact_publications_by_consumer_versions`.* FROM `latest_pact_publications_by_consumer_versions` WHERE ((`consumer_name` LIKE 'Foo' ESCAPE '\') AND (`provider_name` LIKE 'Bar' ESCAPE '\')) ORDER BY `consumer_version_order` DESC LIMIT 1
I, [2018-01-29T20:45:40.356726 #39358]  INFO -- : (0.000266s) SELECT * FROM `tags` WHERE (`tags`.`version_id` = 4)
I, [2018-01-29T20:45:40.357616 #39358]  INFO -- : (0.000550s) SELECT * FROM `pact_versions` WHERE (`pact_versions`.`sha` = '73cd294d54d900e5ebb313896b1df8d1da8914f9') LIMIT 1
I, [2018-01-29T20:45:40.359492 #39358]  INFO -- : (0.000748s) SELECT `latest_verifications`.* FROM `latest_verifications` INNER JOIN `all_pact_publications` ON (`all_pact_publications`.`pact_version_id` = `latest_verifications`.`pact_version_id`) WHERE ((`consumer_name` LIKE 'Foo' ESCAPE '\') AND (`provider_name` LIKE 'Bar' ESCAPE '\')) ORDER BY `all_pact_publications`.`consumer_version_order` DESC, `all_pact_publications`.`revision_number` DESC, `latest_verifications`.`number` DESC LIMIT 1
I, [2018-01-29T20:45:47.556643 #39358]  INFO -- : (0.000678s) SELECT * FROM `pacticipants` WHERE (`name` LIKE 'Zoo App' ESCAPE '\') LIMIT 1
I, [2018-01-29T20:45:47.558120 #39358]  INFO -- : (0.000736s) SELECT * FROM `pacticipants` WHERE (`name` LIKE 'Animal Service' ESCAPE '\') LIMIT 1
I, [2018-01-29T20:45:47.559326 #39358]  INFO -- : (0.000404s) SELECT * FROM `webhooks` WHERE ((`consumer_id` = 2) AND (`provider_id` = 1))
I, [2018-01-29T20:45:56.166792 #39358]  INFO -- : (0.000775s) SELECT * FROM `pacticipants` WHERE (`name` LIKE 'Zoo App' ESCAPE '\') LIMIT 1
I, [2018-01-29T20:45:56.173561 #39358]  INFO -- : (0.005847s) SELECT * FROM `pacticipants` WHERE (`name` LIKE 'Animal Service' ESCAPE '\') LIMIT 1
I, [2018-01-29T20:45:56.174591 #39358]  INFO -- : (0.000424s) SELECT * FROM `webhooks` WHERE ((`consumer_id` = 2) AND (`provider_id` = 1))
I, [2018-01-30T18:41:40.338493 #50694]  INFO -- : Migrating database
I, [2018-01-30T18:41:40.823729 #50694]  INFO -- : (0.019308s) PRAGMA foreign_keys = 1
I, [2018-01-30T18:41:40.823875 #50694]  INFO -- : (0.000048s) PRAGMA case_sensitive_like = 1
I, [2018-01-30T18:41:40.824217 #50694]  INFO -- : (0.000141s) SELECT sqlite_version()
I, [2018-01-30T18:41:40.826342 #50694]  INFO -- : (0.001738s) SELECT NULL AS 'nil' FROM `schema_migrations` LIMIT 1
I, [2018-01-30T18:41:40.826710 #50694]  INFO -- : (0.000168s) SELECT * FROM `schema_migrations` LIMIT 1
I, [2018-01-30T18:41:40.827715 #50694]  INFO -- : (0.000757s) SELECT `filename` FROM `schema_migrations` ORDER BY `filename`
I, [2018-01-30T18:41:40.860066 #50694]  INFO -- : (0.000509s) PRAGMA table_info('pacticipants')
I, [2018-01-30T18:41:40.880759 #50694]  INFO -- : (0.000207s) PRAGMA table_info('tags')
I, [2018-01-30T18:41:40.883027 #50694]  INFO -- : (0.000182s) PRAGMA table_info('labels')
I, [2018-01-30T18:41:40.898226 #50694]  INFO -- : (0.000244s) PRAGMA table_info('versions')
I, [2018-01-30T18:41:41.053321 #50694]  INFO -- : (0.000455s) PRAGMA table_info('pact_versions')
I, [2018-01-30T18:41:41.056647 #50694]  INFO -- : (0.000478s) PRAGMA table_info('pact_publications')
I, [2018-01-30T18:41:41.062710 #50694]  INFO -- : (0.000749s) PRAGMA table_info('all_pact_publications')
I, [2018-01-30T18:41:41.067134 #50694]  INFO -- : (0.000500s) PRAGMA table_info('latest_pact_publications_by_consumer_versions')
I, [2018-01-30T18:41:41.069640 #50694]  INFO -- : (0.000658s) PRAGMA table_info('latest_pact_publications')
I, [2018-01-30T18:41:41.073787 #50694]  INFO -- : (0.001247s) PRAGMA table_info('latest_tagged_pact_publications')
I, [2018-01-30T18:41:41.310269 #50694]  INFO -- : (0.000284s) PRAGMA table_info('webhook_executions')
I, [2018-01-30T18:41:41.326294 #50694]  INFO -- : (0.015603s) SELECT `webhook_executions`.`id`, `triggered_webhook_id`, `success`, `logs`, `webhook_executions`.`created_at` FROM `webhook_executions` LIMIT 1
I, [2018-01-30T18:41:41.332043 #50694]  INFO -- : (0.000444s) PRAGMA table_info('triggered_webhooks')
I, [2018-01-30T18:41:41.337093 #50694]  INFO -- : (0.000267s) PRAGMA table_info('webhook_events')
I, [2018-01-30T18:41:41.348786 #50694]  INFO -- : (0.000411s) PRAGMA table_info('webhooks')
I, [2018-01-30T18:41:41.351029 #50694]  INFO -- : (0.000169s) PRAGMA table_info('webhook_headers')
I, [2018-01-30T18:41:41.353217 #50694]  INFO -- : (0.000345s) PRAGMA table_info('latest_triggered_webhooks')
I, [2018-01-30T18:41:41.359802 #50694]  INFO -- : (0.005762s) UPDATE `triggered_webhooks` SET `status` = 'failure' WHERE (`status` = 'retrying')
I, [2018-01-30T18:41:41.360101 #50694]  INFO -- : Mounting HAL browser
I, [2018-01-30T18:41:41.360182 #50694]  INFO -- : Mounting UI
I, [2018-01-30T18:41:42.662358 #50694]  INFO -- : Mounting PactBroker::API
I, [2018-01-30T18:41:42.954020 #50694]  INFO -- : (0.000334s) PRAGMA table_info('verifications')
I, [2018-01-30T18:42:26.752002 #50694]  INFO -- : (0.000454s) SELECT * FROM `tags` WHERE (`tags`.`version_id` = 4)
I, [2018-01-30T18:42:26.752726 #50694]  INFO -- : (0.000152s) SELECT * FROM `tags` WHERE (`tags`.`version_id` = 3)
I, [2018-01-30T18:42:26.762529 #50694]  INFO -- : (0.064530s) SELECT * FROM `latest_pact_publications` ORDER BY `consumer_name`, `provider_name`
I, [2018-01-30T18:42:26.767685 #50694]  INFO -- : (0.001141s) PRAGMA table_info('latest_verifications')
I, [2018-01-30T18:42:26.769763 #50694]  INFO -- : (0.000822s) SELECT `latest_verifications`.* FROM `latest_verifications` INNER JOIN `all_pact_publications` ON (`all_pact_publications`.`pact_version_id` = `latest_verifications`.`pact_version_id`) WHERE ((`consumer_name` LIKE 'Foo' ESCAPE '\') AND (`provider_name` LIKE 'Bar' ESCAPE '\')) ORDER BY `all_pact_publications`.`consumer_version_order` DESC, `all_pact_publications`.`revision_number` DESC, `latest_verifications`.`number` DESC LIMIT 1
I, [2018-01-30T18:42:26.770590 #50694]  INFO -- : (0.000467s) SELECT * FROM `webhooks` WHERE ((`consumer_id` = 4) AND (`provider_id` = 3))
I, [2018-01-30T18:42:26.771466 #50694]  INFO -- : (0.000362s) SELECT * FROM `latest_triggered_webhooks` WHERE ((`latest_triggered_webhooks`.`consumer_id` = 4) AND (`latest_triggered_webhooks`.`provider_id` = 3)) ORDER BY `id`
I, [2018-01-30T18:42:26.772731 #50694]  INFO -- : (0.000628s) SELECT `latest_verifications`.* FROM `latest_verifications` INNER JOIN `all_pact_publications` ON (`all_pact_publications`.`pact_version_id` = `latest_verifications`.`pact_version_id`) WHERE ((`consumer_name` LIKE 'Zoo App' ESCAPE '\') AND (`provider_name` LIKE 'Animal Service' ESCAPE '\')) ORDER BY `all_pact_publications`.`consumer_version_order` DESC, `all_pact_publications`.`revision_number` DESC, `latest_verifications`.`number` DESC LIMIT 1
I, [2018-01-30T18:42:26.773209 #50694]  INFO -- : (0.000200s) SELECT * FROM `webhooks` WHERE ((`consumer_id` = 2) AND (`provider_id` = 1))
I, [2018-01-30T18:42:26.773977 #50694]  INFO -- : (0.000352s) SELECT * FROM `latest_triggered_webhooks` WHERE ((`latest_triggered_webhooks`.`consumer_id` = 2) AND (`latest_triggered_webhooks`.`provider_id` = 1)) ORDER BY `id`
I, [2018-01-30T18:42:48.785833 #50694]  INFO -- : (0.000173s) SELECT * FROM `tags` WHERE (`tags`.`version_id` = 4)
I, [2018-01-30T18:42:48.786529 #50694]  INFO -- : (0.000160s) SELECT * FROM `tags` WHERE (`tags`.`version_id` = 3)
I, [2018-01-30T18:42:48.786696 #50694]  INFO -- : (0.002805s) SELECT * FROM `latest_pact_publications` ORDER BY `consumer_name`, `provider_name`
I, [2018-01-30T18:42:48.788279 #50694]  INFO -- : (0.000669s) SELECT `latest_verifications`.* FROM `latest_verifications` INNER JOIN `all_pact_publications` ON (`all_pact_publications`.`pact_version_id` = `latest_verifications`.`pact_version_id`) WHERE ((`consumer_name` LIKE 'Foo' ESCAPE '\') AND (`provider_name` LIKE 'Bar' ESCAPE '\')) ORDER BY `all_pact_publications`.`consumer_version_order` DESC, `all_pact_publications`.`revision_number` DESC, `latest_verifications`.`number` DESC LIMIT 1
I, [2018-01-30T18:42:48.788921 #50694]  INFO -- : (0.000287s) SELECT * FROM `webhooks` WHERE ((`consumer_id` = 4) AND (`provider_id` = 3))
I, [2018-01-30T18:42:48.789891 #50694]  INFO -- : (0.000423s) SELECT * FROM `latest_triggered_webhooks` WHERE ((`latest_triggered_webhooks`.`consumer_id` = 4) AND (`latest_triggered_webhooks`.`provider_id` = 3)) ORDER BY `id`
I, [2018-01-30T18:42:48.791361 #50694]  INFO -- : (0.000654s) SELECT `latest_verifications`.* FROM `latest_verifications` INNER JOIN `all_pact_publications` ON (`all_pact_publications`.`pact_version_id` = `latest_verifications`.`pact_version_id`) WHERE ((`consumer_name` LIKE 'Zoo App' ESCAPE '\') AND (`provider_name` LIKE 'Animal Service' ESCAPE '\')) ORDER BY `all_pact_publications`.`consumer_version_order` DESC, `all_pact_publications`.`revision_number` DESC, `latest_verifications`.`number` DESC LIMIT 1
I, [2018-01-30T18:42:48.792214 #50694]  INFO -- : (0.000409s) SELECT * FROM `webhooks` WHERE ((`consumer_id` = 2) AND (`provider_id` = 1))
I, [2018-01-30T18:42:48.793290 #50694]  INFO -- : (0.000492s) SELECT * FROM `latest_triggered_webhooks` WHERE ((`latest_triggered_webhooks`.`consumer_id` = 2) AND (`latest_triggered_webhooks`.`provider_id` = 1)) ORDER BY `id`
I, [2018-01-30T18:42:52.781550 #50694]  INFO -- : (0.000652s) SELECT * FROM `pacticipants` WHERE (`name` LIKE 'Zoo App' ESCAPE '\') LIMIT 1
I, [2018-01-30T18:42:52.792385 #50694]  INFO -- : (0.000180s) SELECT * FROM `tags` WHERE (`tags`.`version_id` = 4)
I, [2018-01-30T18:42:52.793090 #50694]  INFO -- : (0.000142s) SELECT * FROM `tags` WHERE (`tags`.`version_id` = 3)
I, [2018-01-30T18:42:52.793256 #50694]  INFO -- : (0.002718s) SELECT * FROM `latest_pact_publications` ORDER BY `consumer_name`, `provider_name`
I, [2018-01-30T18:42:52.796528 #50694]  INFO -- : (0.001294s) SELECT `latest_verifications`.* FROM `latest_verifications` INNER JOIN `all_pact_publications` ON (`all_pact_publications`.`pact_version_id` = `latest_verifications`.`pact_version_id`) WHERE ((`consumer_name` LIKE 'Foo' ESCAPE '\') AND (`provider_name` LIKE 'Bar' ESCAPE '\')) ORDER BY `all_pact_publications`.`consumer_version_order` DESC, `all_pact_publications`.`revision_number` DESC, `latest_verifications`.`number` DESC LIMIT 1
I, [2018-01-30T18:42:52.797330 #50694]  INFO -- : (0.000341s) SELECT * FROM `webhooks` WHERE ((`consumer_id` = 4) AND (`provider_id` = 3))
I, [2018-01-30T18:42:52.798730 #50694]  INFO -- : (0.000657s) SELECT * FROM `latest_triggered_webhooks` WHERE ((`latest_triggered_webhooks`.`consumer_id` = 4) AND (`latest_triggered_webhooks`.`provider_id` = 3)) ORDER BY `id`
I, [2018-01-30T18:42:52.800509 #50694]  INFO -- : (0.000717s) SELECT `latest_verifications`.* FROM `latest_verifications` INNER JOIN `all_pact_publications` ON (`all_pact_publications`.`pact_version_id` = `latest_verifications`.`pact_version_id`) WHERE ((`consumer_name` LIKE 'Zoo App' ESCAPE '\') AND (`provider_name` LIKE 'Animal Service' ESCAPE '\')) ORDER BY `all_pact_publications`.`consumer_version_order` DESC, `all_pact_publications`.`revision_number` DESC, `latest_verifications`.`number` DESC LIMIT 1
I, [2018-01-30T18:42:52.801263 #50694]  INFO -- : (0.000335s) SELECT * FROM `webhooks` WHERE ((`consumer_id` = 2) AND (`provider_id` = 1))
I, [2018-01-30T18:42:52.802362 #50694]  INFO -- : (0.000441s) SELECT * FROM `latest_triggered_webhooks` WHERE ((`latest_triggered_webhooks`.`consumer_id` = 2) AND (`latest_triggered_webhooks`.`provider_id` = 1)) ORDER BY `id`
I, [2018-01-30T18:42:54.679303 #50694]  INFO -- : (0.001052s) SELECT `latest_pact_publications_by_consumer_versions`.* FROM `latest_pact_publications_by_consumer_versions` WHERE ((`consumer_name` LIKE 'Zoo App' ESCAPE '\') AND (`provider_name` LIKE 'Animal Service' ESCAPE '\')) ORDER BY `consumer_version_order` DESC LIMIT 1
I, [2018-01-30T18:42:54.679856 #50694]  INFO -- : (0.000204s) SELECT * FROM `tags` WHERE (`tags`.`version_id` = 3)
I, [2018-01-30T18:42:54.681897 #50694]  INFO -- : (0.001338s) SELECT * FROM `pact_versions` WHERE (`pact_versions`.`sha` = '15a22e805caa9d0153b815fc6566a0c03d4a82ae') LIMIT 1
I, [2018-01-30T18:42:55.664839 #50694]  INFO -- : (0.001526s) SELECT `latest_pact_publications_by_consumer_versions`.* FROM `latest_pact_publications_by_consumer_versions` WHERE ((`consumer_name` LIKE 'Zoo App' ESCAPE '\') AND (`provider_name` LIKE 'Animal Service' ESCAPE '\')) ORDER BY `consumer_version_order` DESC LIMIT 1
I, [2018-01-30T18:42:55.665614 #50694]  INFO -- : (0.000249s) SELECT * FROM `tags` WHERE (`tags`.`version_id` = 3)
I, [2018-01-30T18:42:55.666873 #50694]  INFO -- : (0.000754s) SELECT * FROM `pact_versions` WHERE (`pact_versions`.`sha` = '15a22e805caa9d0153b815fc6566a0c03d4a82ae') LIMIT 1
I, [2018-01-30T18:42:55.673501 #50694]  INFO -- : (0.005198s) SELECT `latest_verifications`.* FROM `latest_verifications` INNER JOIN `all_pact_publications` ON (`all_pact_publications`.`pact_version_id` = `latest_verifications`.`pact_version_id`) WHERE ((`consumer_name` LIKE 'Zoo App' ESCAPE '\') AND (`provider_name` LIKE 'Animal Service' ESCAPE '\')) ORDER BY `all_pact_publications`.`consumer_version_order` DESC, `all_pact_publications`.`revision_number` DESC, `latest_verifications`.`number` DESC LIMIT 1
